legacy_allocation_key,legacy_application_id,legacy_payment_id,legacy_student_id,legacy_charge_key,amount,allocation_mode,legacy_period,source
BACKFILL:BACKFILL-A-0110-20260415-INS-ABR|b7f24e9c-6a1d-4b5a-9b34-c72abe5f4c40|ENROLLMENT_FEE|25-26|1,BACKFILL:BACKFILL-A-0110-20260415-INS-ABR,BACKFILL-A-0110-20260415-INS-ABR,b7f24e9c-6a1d-4b5a-9b34-c72abe5f4c40,b7f24e9c-6a1d-4b5a-9b34-c72abe5f4c40|ENROLLMENT_FEE|25-26,1000.00,MANUAL,BACKFILL,MANUAL_HISTORICAL_BACKFILL
INSCRIPTION:4073275b-b5fd-4d9a-b67b-35f8cecfba2d|6a9b25d0-e6e4-4cf2-94ef-4ba0a59c5b2d|ENROLLMENT_FEE|25-26|1,INSCRIPTION:4073275b-b5fd-4d9a-b67b-35f8cecfba2d,4073275b-b5fd-4d9a-b67b-35f8cecfba2d,6a9b25d0-e6e4-4cf2-94ef-4ba0a59c5b2d,6a9b25d0-e6e4-4cf2-94ef-4ba0a59c5b2d|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:5a658bb0-60fa-4584-9e45-b79604d0959d|f5bb300e-d8ed-4cca-b176-cb11e46338bd|ENROLLMENT_FEE|25-26|1,INSCRIPTION:5a658bb0-60fa-4584-9e45-b79604d0959d,5a658bb0-60fa-4584-9e45-b79604d0959d,f5bb300e-d8ed-4cca-b176-cb11e46338bd,f5bb300e-d8ed-4cca-b176-cb11e46338bd|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:64e9e62a-b4c9-4faa-9fab-ed2fd8f5e37c|6f2f8410-2704-4938-8538-21edb5b8221a|ENROLLMENT_FEE|25-26|1,INSCRIPTION:64e9e62a-b4c9-4faa-9fab-ed2fd8f5e37c,64e9e62a-b4c9-4faa-9fab-ed2fd8f5e37c,6f2f8410-2704-4938-8538-21edb5b8221a,6f2f8410-2704-4938-8538-21edb5b8221a|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:8f683fcd-3123-49c1-a4fa-78de3fbcc04e|ae5f806a-46b0-4a53-8eb3-9a5dd3e9d0dd|ENROLLMENT_FEE|25-26|1,INSCRIPTION:8f683fcd-3123-49c1-a4fa-78de3fbcc04e,8f683fcd-3123-49c1-a4fa-78de3fbcc04e,ae5f806a-46b0-4a53-8eb3-9a5dd3e9d0dd,ae5f806a-46b0-4a53-8eb3-9a5dd3e9d0dd|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:992de6ba-290c-4e25-9dde-4f7ca796c52f|e5a7742b-06e9-4add-a1c7-4049a93b2b75|ENROLLMENT_FEE|25-26|1,INSCRIPTION:992de6ba-290c-4e25-9dde-4f7ca796c52f,992de6ba-290c-4e25-9dde-4f7ca796c52f,e5a7742b-06e9-4add-a1c7-4049a93b2b75,e5a7742b-06e9-4add-a1c7-4049a93b2b75|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:9d60e542-0475-49ad-bb92-a475d9001d4c|81db6f65-f0d0-45e2-93d7-8d0e5c3dc56a|ENROLLMENT_FEE|25-26|1,INSCRIPTION:9d60e542-0475-49ad-bb92-a475d9001d4c,9d60e542-0475-49ad-bb92-a475d9001d4c,81db6f65-f0d0-45e2-93d7-8d0e5c3dc56a,81db6f65-f0d0-45e2-93d7-8d0e5c3dc56a|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:a14b8c72-9120-4ee8-bbf8-d1b316994c8f|edd2b7ac-5bca-4650-8c2e-75f65e70849f|ENROLLMENT_FEE|25-26|1,INSCRIPTION:a14b8c72-9120-4ee8-bbf8-d1b316994c8f,a14b8c72-9120-4ee8-bbf8-d1b316994c8f,edd2b7ac-5bca-4650-8c2e-75f65e70849f,edd2b7ac-5bca-4650-8c2e-75f65e70849f|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:aae19b30-d0ba-45aa-824b-558b1da50152|69450844-df68-4eb9-a465-967c31417074|ENROLLMENT_FEE|25-26|1,INSCRIPTION:aae19b30-d0ba-45aa-824b-558b1da50152,aae19b30-d0ba-45aa-824b-558b1da50152,69450844-df68-4eb9-a465-967c31417074,69450844-df68-4eb9-a465-967c31417074|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:c0b8f576-284e-4759-a40d-625bb397c616|562676d8-327a-4012-97e1-f0cfefc685b0|ENROLLMENT_FEE|25-26|1,INSCRIPTION:c0b8f576-284e-4759-a40d-625bb397c616,c0b8f576-284e-4759-a40d-625bb397c616,562676d8-327a-4012-97e1-f0cfefc685b0,562676d8-327a-4012-97e1-f0cfefc685b0|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:fd832ea1-c8cf-407a-8271-09f408b13972|61ed3b0d-3542-46bc-a02d-4f73b36cffd3|ENROLLMENT_FEE|25-26|1,INSCRIPTION:fd832ea1-c8cf-407a-8271-09f408b13972,fd832ea1-c8cf-407a-8271-09f408b13972,61ed3b0d-3542-46bc-a02d-4f73b36cffd3,61ed3b0d-3542-46bc-a02d-4f73b36cffd3|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:ff7b7bad-1e67-47e5-8615-f4c276666984|df9c3a2b-804a-47bc-9b11-eb45575dad16|ENROLLMENT_FEE|25-26|1,INSCRIPTION:ff7b7bad-1e67-47e5-8615-f4c276666984,ff7b7bad-1e67-47e5-8615-f4c276666984,df9c3a2b-804a-47bc-9b11-eb45575dad16,df9c3a2b-804a-47bc-9b11-eb45575dad16|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:da17e734-7faa-4563-a024-14f8ced22062|fa437269-6375-40e4-87dc-f133c454a67b|ENROLLMENT_FEE|25-26|1,INSCRIPTION:da17e734-7faa-4563-a024-14f8ced22062,da17e734-7faa-4563-a024-14f8ced22062,fa437269-6375-40e4-87dc-f133c454a67b,fa437269-6375-40e4-87dc-f133c454a67b|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:6594b64e-7cf7-4443-b054-ea585b6974fe|ea4ba647-d045-4e06-ae83-397c1aa0fb8d|ENROLLMENT_FEE|25-26|1,INSCRIPTION:6594b64e-7cf7-4443-b054-ea585b6974fe,6594b64e-7cf7-4443-b054-ea585b6974fe,ea4ba647-d045-4e06-ae83-397c1aa0fb8d,ea4ba647-d045-4e06-ae83-397c1aa0fb8d|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:09011dcd-eee3-4a8b-bb26-a0f5010624bc|e57db8cf-8012-4fa3-b822-41d98008dc00|ENROLLMENT_FEE|25-26|1,INSCRIPTION:09011dcd-eee3-4a8b-bb26-a0f5010624bc,09011dcd-eee3-4a8b-bb26-a0f5010624bc,e57db8cf-8012-4fa3-b822-41d98008dc00,e57db8cf-8012-4fa3-b822-41d98008dc00|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:10002c2f-42d4-4261-838e-e7c1b11e26eb|0a79ced7-bab3-44d8-89da-e166880163bd|ENROLLMENT_FEE|25-26|1,INSCRIPTION:10002c2f-42d4-4261-838e-e7c1b11e26eb,10002c2f-42d4-4261-838e-e7c1b11e26eb,0a79ced7-bab3-44d8-89da-e166880163bd,0a79ced7-bab3-44d8-89da-e166880163bd|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:88bbaa63-0842-4ae1-ab05-5700f9e226f3|2fe35f28-fbab-491d-91b2-3d939e6b55bd|ENROLLMENT_FEE|25-26|1,INSCRIPTION:88bbaa63-0842-4ae1-ab05-5700f9e226f3,88bbaa63-0842-4ae1-ab05-5700f9e226f3,2fe35f28-fbab-491d-91b2-3d939e6b55bd,2fe35f28-fbab-491d-91b2-3d939e6b55bd|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:ac3d09cc-69a2-4500-8cd4-6c0ae35cb963|3523dbd3-f616-4c1d-9a52-db64d88e0b23|ENROLLMENT_FEE|25-26|1,INSCRIPTION:ac3d09cc-69a2-4500-8cd4-6c0ae35cb963,ac3d09cc-69a2-4500-8cd4-6c0ae35cb963,3523dbd3-f616-4c1d-9a52-db64d88e0b23,3523dbd3-f616-4c1d-9a52-db64d88e0b23|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:d167c11b-813c-470e-96c1-e42e3e627d0e|fdee6234-bf6d-4d45-bbd4-731a1c453987|ENROLLMENT_FEE|25-26|1,INSCRIPTION:d167c11b-813c-470e-96c1-e42e3e627d0e,d167c11b-813c-470e-96c1-e42e3e627d0e,fdee6234-bf6d-4d45-bbd4-731a1c453987,fdee6234-bf6d-4d45-bbd4-731a1c453987|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:d95054e7-bb23-4dfc-83cd-579312eecb35|533aa94a-8eb8-436d-82ac-cb0d104f816e|ENROLLMENT_FEE|25-26|1,INSCRIPTION:d95054e7-bb23-4dfc-83cd-579312eecb35,d95054e7-bb23-4dfc-83cd-579312eecb35,533aa94a-8eb8-436d-82ac-cb0d104f816e,533aa94a-8eb8-436d-82ac-cb0d104f816e|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:ac04d4d4-b509-4d05-8825-443827336a34|5af22e45-f9f7-4577-b07b-7ce4a7940329|ENROLLMENT_FEE|25-26|1,INSCRIPTION:ac04d4d4-b509-4d05-8825-443827336a34,ac04d4d4-b509-4d05-8825-443827336a34,5af22e45-f9f7-4577-b07b-7ce4a7940329,5af22e45-f9f7-4577-b07b-7ce4a7940329|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:2d5778cf-c46f-4d62-91b9-47888a8d3d3d|2a0d752a-79d5-4658-bf0d-64b137383ac6|ENROLLMENT_FEE|25-26|1,INSCRIPTION:2d5778cf-c46f-4d62-91b9-47888a8d3d3d,2d5778cf-c46f-4d62-91b9-47888a8d3d3d,2a0d752a-79d5-4658-bf0d-64b137383ac6,2a0d752a-79d5-4658-bf0d-64b137383ac6|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:30c3f8e3-0654-43d0-84c5-47da0478596b|f55dbff7-6831-4d96-8262-f103ccf4bd43|ENROLLMENT_FEE|25-26|1,INSCRIPTION:30c3f8e3-0654-43d0-84c5-47da0478596b,30c3f8e3-0654-43d0-84c5-47da0478596b,f55dbff7-6831-4d96-8262-f103ccf4bd43,f55dbff7-6831-4d96-8262-f103ccf4bd43|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:8721360d-6376-49a9-925c-222df2284410|f55dbff7-6831-4d96-8262-f103ccf4bd43|ENROLLMENT_FEE|25-26|1,INSCRIPTION:8721360d-6376-49a9-925c-222df2284410,8721360d-6376-49a9-925c-222df2284410,f55dbff7-6831-4d96-8262-f103ccf4bd43,f55dbff7-6831-4d96-8262-f103ccf4bd43|ENROLLMENT_FEE|25-26,1300.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:73205378-03be-4b25-9609-9334ae990ebd|5b6f10bf-24ec-4e49-8839-dbf02ee4cd75|ENROLLMENT_FEE|25-26|1,INSCRIPTION:73205378-03be-4b25-9609-9334ae990ebd,73205378-03be-4b25-9609-9334ae990ebd,5b6f10bf-24ec-4e49-8839-dbf02ee4cd75,5b6f10bf-24ec-4e49-8839-dbf02ee4cd75|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:0b99aea1-3c94-465d-8fc2-034310a2d498|a8144361-4bce-487c-bc3a-949391e8d895|ENROLLMENT_FEE|25-26|1,INSCRIPTION:0b99aea1-3c94-465d-8fc2-034310a2d498,0b99aea1-3c94-465d-8fc2-034310a2d498,a8144361-4bce-487c-bc3a-949391e8d895,a8144361-4bce-487c-bc3a-949391e8d895|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:216235e0-9fb3-4a1f-8c36-f00da16e44ce|845acc82-5357-4263-a24c-e03f7ea60a49|ENROLLMENT_FEE|25-26|1,INSCRIPTION:216235e0-9fb3-4a1f-8c36-f00da16e44ce,216235e0-9fb3-4a1f-8c36-f00da16e44ce,845acc82-5357-4263-a24c-e03f7ea60a49,845acc82-5357-4263-a24c-e03f7ea60a49|ENROLLMENT_FEE|25-26,1100.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:088309fd-f686-4d65-a26d-275364fc4020|37b6c311-9c1a-461e-a70b-d93557cdbc0d|ENROLLMENT_FEE|25-26|1,INSCRIPTION:088309fd-f686-4d65-a26d-275364fc4020,088309fd-f686-4d65-a26d-275364fc4020,37b6c311-9c1a-461e-a70b-d93557cdbc0d,37b6c311-9c1a-461e-a70b-d93557cdbc0d|ENROLLMENT_FEE|25-26,2500.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:1cb1f1c0-ff33-4b62-9502-2919e6e4fa5d|2bc201a6-4c7f-402c-9ed1-a2310ae79d3c|ENROLLMENT_FEE|25-26|1,INSCRIPTION:1cb1f1c0-ff33-4b62-9502-2919e6e4fa5d,1cb1f1c0-ff33-4b62-9502-2919e6e4fa5d,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c|ENROLLMENT_FEE|25-26,2000.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:380df941-b057-485b-8bd3-19dc5f242d2f|d08fe665-bb14-41a1-b1b8-902320280075|ENROLLMENT_FEE|25-26|1,INSCRIPTION:380df941-b057-485b-8bd3-19dc5f242d2f,380df941-b057-485b-8bd3-19dc5f242d2f,d08fe665-bb14-41a1-b1b8-902320280075,d08fe665-bb14-41a1-b1b8-902320280075|ENROLLMENT_FEE|25-26,2000.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:991f4201-3f7a-4f4a-bf30-043e43cd8d8b|317e5fd7-d8e6-4476-b348-a0a726649924|ENROLLMENT_FEE|25-26|1,INSCRIPTION:991f4201-3f7a-4f4a-bf30-043e43cd8d8b,991f4201-3f7a-4f4a-bf30-043e43cd8d8b,317e5fd7-d8e6-4476-b348-a0a726649924,317e5fd7-d8e6-4476-b348-a0a726649924|ENROLLMENT_FEE|25-26,2400.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:a978853c-045e-451e-a086-f3df8363c4f4|07d3c06f-1b7d-4925-b8d6-cfb887acabb6|ENROLLMENT_FEE|25-26|1,INSCRIPTION:a978853c-045e-451e-a086-f3df8363c4f4,a978853c-045e-451e-a086-f3df8363c4f4,07d3c06f-1b7d-4925-b8d6-cfb887acabb6,07d3c06f-1b7d-4925-b8d6-cfb887acabb6|ENROLLMENT_FEE|25-26,2500.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:40599fc3-7cef-452b-8b22-558ddc661610|2645afb7-c140-490c-b8db-c0dd4fbf6e11|ENROLLMENT_FEE|25-26|1,INSCRIPTION:40599fc3-7cef-452b-8b22-558ddc661610,40599fc3-7cef-452b-8b22-558ddc661610,2645afb7-c140-490c-b8db-c0dd4fbf6e11,2645afb7-c140-490c-b8db-c0dd4fbf6e11|ENROLLMENT_FEE|25-26,2500.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:27c062c3-f230-4d59-a9d0-9cf581b68781|2e6b93f5-df65-49fd-8c38-d2325e1f2a4f|ENROLLMENT_FEE|25-26|1,INSCRIPTION:27c062c3-f230-4d59-a9d0-9cf581b68781,27c062c3-f230-4d59-a9d0-9cf581b68781,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f|ENROLLMENT_FEE|25-26,2500.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:f626cf92-c563-4e9a-b2d7-b2674dd110a6|3f6663d7-9b89-4ea2-9f06-5035caff6390|ENROLLMENT_FEE|25-26|1,INSCRIPTION:f626cf92-c563-4e9a-b2d7-b2674dd110a6,f626cf92-c563-4e9a-b2d7-b2674dd110a6,3f6663d7-9b89-4ea2-9f06-5035caff6390,3f6663d7-9b89-4ea2-9f06-5035caff6390|ENROLLMENT_FEE|25-26,2500.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:0b6a0ba2-5328-4d84-b0be-479731bff0d4|a6b37970-a2fa-4a7b-8b11-d3e5151b40b3|ENROLLMENT_FEE|25-26|1,INSCRIPTION:0b6a0ba2-5328-4d84-b0be-479731bff0d4,0b6a0ba2-5328-4d84-b0be-479731bff0d4,a6b37970-a2fa-4a7b-8b11-d3e5151b40b3,a6b37970-a2fa-4a7b-8b11-d3e5151b40b3|ENROLLMENT_FEE|25-26,2500.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:0b8c2054-200f-4efb-90de-c37a3e6eb910|8d1da005-457e-4b91-b44a-605b0ca3c47a|ENROLLMENT_FEE|25-26|1,INSCRIPTION:0b8c2054-200f-4efb-90de-c37a3e6eb910,0b8c2054-200f-4efb-90de-c37a3e6eb910,8d1da005-457e-4b91-b44a-605b0ca3c47a,8d1da005-457e-4b91-b44a-605b0ca3c47a|ENROLLMENT_FEE|25-26,2400.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:16d7dc44-c022-490e-98ba-cebb2fbb4c96|2a01ea65-7487-4834-ab23-855018d8868e|ENROLLMENT_FEE|25-26|1,INSCRIPTION:16d7dc44-c022-490e-98ba-cebb2fbb4c96,16d7dc44-c022-490e-98ba-cebb2fbb4c96,2a01ea65-7487-4834-ab23-855018d8868e,2a01ea65-7487-4834-ab23-855018d8868e|ENROLLMENT_FEE|25-26,2500.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:3e6d8b44-56cd-4b86-855d-873229610238|5cb7777e-5664-4929-b875-cddff5a7c18c|ENROLLMENT_FEE|25-26|1,INSCRIPTION:3e6d8b44-56cd-4b86-855d-873229610238,3e6d8b44-56cd-4b86-855d-873229610238,5cb7777e-5664-4929-b875-cddff5a7c18c,5cb7777e-5664-4929-b875-cddff5a7c18c|ENROLLMENT_FEE|25-26,2500.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:6c81fe26-9d98-4b8f-a043-15b0a8981d75|a71be5b5-f484-434a-912c-d679234166b5|ENROLLMENT_FEE|25-26|1,INSCRIPTION:6c81fe26-9d98-4b8f-a043-15b0a8981d75,6c81fe26-9d98-4b8f-a043-15b0a8981d75,a71be5b5-f484-434a-912c-d679234166b5,a71be5b5-f484-434a-912c-d679234166b5|ENROLLMENT_FEE|25-26,2500.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:7190faef-8189-43c9-8c92-8468e4fc960d|6539fe6a-8f3f-4a06-aa20-dbb71a0a4ccb|ENROLLMENT_FEE|25-26|1,INSCRIPTION:7190faef-8189-43c9-8c92-8468e4fc960d,7190faef-8189-43c9-8c92-8468e4fc960d,6539fe6a-8f3f-4a06-aa20-dbb71a0a4ccb,6539fe6a-8f3f-4a06-aa20-dbb71a0a4ccb|ENROLLMENT_FEE|25-26,2500.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:756fab86-13e6-4281-a190-8cab87f16f57|e2808836-b027-41af-8918-de113abd6e4a|ENROLLMENT_FEE|25-26|1,INSCRIPTION:756fab86-13e6-4281-a190-8cab87f16f57,756fab86-13e6-4281-a190-8cab87f16f57,e2808836-b027-41af-8918-de113abd6e4a,e2808836-b027-41af-8918-de113abd6e4a|ENROLLMENT_FEE|25-26,2500.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:77e8494f-c862-48fd-b459-f9a3fd517eff|02b5e8d1-89fb-4a1d-a9d3-58817df86b24|ENROLLMENT_FEE|25-26|1,INSCRIPTION:77e8494f-c862-48fd-b459-f9a3fd517eff,77e8494f-c862-48fd-b459-f9a3fd517eff,02b5e8d1-89fb-4a1d-a9d3-58817df86b24,02b5e8d1-89fb-4a1d-a9d3-58817df86b24|ENROLLMENT_FEE|25-26,2500.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:7b0df9d4-452e-4a0f-ba68-5268124542d8|f618e808-f64d-40f7-ac44-d3b6ddc0f0a7|ENROLLMENT_FEE|25-26|1,INSCRIPTION:7b0df9d4-452e-4a0f-ba68-5268124542d8,7b0df9d4-452e-4a0f-ba68-5268124542d8,f618e808-f64d-40f7-ac44-d3b6ddc0f0a7,f618e808-f64d-40f7-ac44-d3b6ddc0f0a7|ENROLLMENT_FEE|25-26,2500.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:97b24af3-cc02-4c95-a449-35a6ced36a5a|eb5427dd-f41c-4408-8815-26493a90c351|ENROLLMENT_FEE|25-26|1,INSCRIPTION:97b24af3-cc02-4c95-a449-35a6ced36a5a,97b24af3-cc02-4c95-a449-35a6ced36a5a,eb5427dd-f41c-4408-8815-26493a90c351,eb5427dd-f41c-4408-8815-26493a90c351|ENROLLMENT_FEE|25-26,2500.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:a6ba034e-f50c-4650-92fe-2b016617cfed|a4c9cada-bb7c-4116-8091-8b3e944aba30|ENROLLMENT_FEE|25-26|1,INSCRIPTION:a6ba034e-f50c-4650-92fe-2b016617cfed,a6ba034e-f50c-4650-92fe-2b016617cfed,a4c9cada-bb7c-4116-8091-8b3e944aba30,a4c9cada-bb7c-4116-8091-8b3e944aba30|ENROLLMENT_FEE|25-26,2500.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:b125a396-3a48-4a23-8b0d-bd983cda1f12|0489bdaf-c632-4a1f-9b8e-85dba33a74b0|ENROLLMENT_FEE|25-26|1,INSCRIPTION:b125a396-3a48-4a23-8b0d-bd983cda1f12,b125a396-3a48-4a23-8b0d-bd983cda1f12,0489bdaf-c632-4a1f-9b8e-85dba33a74b0,0489bdaf-c632-4a1f-9b8e-85dba33a74b0|ENROLLMENT_FEE|25-26,2500.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:ba82b95e-b620-4ba5-904f-4ff25da06da8|58f5f801-a774-4b45-8960-aec7b7127187|ENROLLMENT_FEE|25-26|1,INSCRIPTION:ba82b95e-b620-4ba5-904f-4ff25da06da8,ba82b95e-b620-4ba5-904f-4ff25da06da8,58f5f801-a774-4b45-8960-aec7b7127187,58f5f801-a774-4b45-8960-aec7b7127187|ENROLLMENT_FEE|25-26,2500.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:bcadceab-4030-43c3-9891-7a0c03fea0c1|83744ef9-a5f4-4c6a-9c81-a6ea4f9507cf|ENROLLMENT_FEE|25-26|1,INSCRIPTION:bcadceab-4030-43c3-9891-7a0c03fea0c1,bcadceab-4030-43c3-9891-7a0c03fea0c1,83744ef9-a5f4-4c6a-9c81-a6ea4f9507cf,83744ef9-a5f4-4c6a-9c81-a6ea4f9507cf|ENROLLMENT_FEE|25-26,2500.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:c2ab93c8-d0b7-45a2-b4b6-a21f56489da2|95149f3e-bf90-4279-8471-a562bd517960|ENROLLMENT_FEE|25-26|1,INSCRIPTION:c2ab93c8-d0b7-45a2-b4b6-a21f56489da2,c2ab93c8-d0b7-45a2-b4b6-a21f56489da2,95149f3e-bf90-4279-8471-a562bd517960,95149f3e-bf90-4279-8471-a562bd517960|ENROLLMENT_FEE|25-26,2500.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:d80d5d66-dda6-44cf-82b4-f54fbd11013d|1e3beb16-3079-4aaa-93fc-a0203720434d|ENROLLMENT_FEE|25-26|1,INSCRIPTION:d80d5d66-dda6-44cf-82b4-f54fbd11013d,d80d5d66-dda6-44cf-82b4-f54fbd11013d,1e3beb16-3079-4aaa-93fc-a0203720434d,1e3beb16-3079-4aaa-93fc-a0203720434d|ENROLLMENT_FEE|25-26,2500.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:dd79ec45-2a60-442d-b84c-b39128a7df28|f0fe1f2d-d8f7-4f5d-b713-d15b3cc1f577|ENROLLMENT_FEE|25-26|1,INSCRIPTION:dd79ec45-2a60-442d-b84c-b39128a7df28,dd79ec45-2a60-442d-b84c-b39128a7df28,f0fe1f2d-d8f7-4f5d-b713-d15b3cc1f577,f0fe1f2d-d8f7-4f5d-b713-d15b3cc1f577|ENROLLMENT_FEE|25-26,2500.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:e4f4179f-81d4-43ac-8e2c-95acb1e3f4e5|0e861609-c592-4713-bfad-a86c2f7d1c00|ENROLLMENT_FEE|25-26|1,INSCRIPTION:e4f4179f-81d4-43ac-8e2c-95acb1e3f4e5,e4f4179f-81d4-43ac-8e2c-95acb1e3f4e5,0e861609-c592-4713-bfad-a86c2f7d1c00,0e861609-c592-4713-bfad-a86c2f7d1c00|ENROLLMENT_FEE|25-26,2500.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
INSCRIPTION:fc4cc5d3-468a-4d87-abba-4fae7345808d|40dc866f-fce4-4635-bf68-fa98f8b87c6e|ENROLLMENT_FEE|25-26|1,INSCRIPTION:fc4cc5d3-468a-4d87-abba-4fae7345808d,fc4cc5d3-468a-4d87-abba-4fae7345808d,40dc866f-fce4-4635-bf68-fa98f8b87c6e,40dc866f-fce4-4635-bf68-fa98f8b87c6e|ENROLLMENT_FEE|25-26,2500.00,MANUAL,INS,RECONSTRUCTED_ENROLLMENT_ALLOCATION
